Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
,2025-08-08 00:00:00,,Liste der Besitzstände,,,,
,TARDOC 1.4c,,,,,,
,Ambulante Pauschalen 1.1c,,,,,,
,,,,,,,
,Typ,"LNr. TARDOC
Basisfallgruppe",Bezeichnung TARDOC / Basisfallgruppe,Besitzstand anmelden möglich,Begründung,Vorgängerposition TARMED 01.09.00_BR,Bezeichnung TARMED
,TARDOC,RG.10.0140,"+ Zuschlag für Interventionen, pro 1 Min.",Nein,-,19.0300,"+ Blutstillung bei Oesophagoskopie, durch Unterspritzung, pro Läsion"
,TARDOC,RG.10.0140,"+ Zuschlag für Interventionen, pro 1 Min.",Nein,-,19.0310,"+ Blutstillung bei Oesophagoskopie, durch Elektrokoagulation, pro Läsion, als alleinige Zuschlagsleistung"
,TARDOC,RG.10.0140,"+ Zuschlag für Interventionen, pro 1 Min.",Nein,-,19.0320,+ Fremdkörperentfernung(en) bei Oesophagoskopie
,TARDOC,RG.10.0140,"+ Zuschlag für Interventionen, pro 1 Min.",Nein,-,19.0330,"+ Abtragen einer Läsion mit Schlinge oder Zange bei Oesophagoskopie, pro Läsion"
,TARDOC,RG.10.0140,"+ Zuschlag für Interventionen, pro 1 Min.",Nein,-,19.0340,"+ Dilatation einer Stenose bei Oesophagoskopie, jede Methode (ausser Ballon)"
,TARDOC,RG.10.0140,"+ Zuschlag für Interventionen, pro 1 Min.",Nein,-,19.0350,"+ Abtragen einer Läsion bei Oesophagoskopie, durch Elektrokoagulation, pro Läsion"
,TARDOC,RG.10.0140,"+ Zuschlag für Interventionen, pro 1 Min.",Nein,-,19.0360,"+ Abtragen einer Läsion bei Oesophagoskopie, durch Argonbeamer, pro Läsion"
,TARDOC,RG.10.0140,"+ Zuschlag für Interventionen, pro 1 Min.",Nein,-,19.0370,+ Reduktion eines Malignoms durch Laser bei Oesophagoskopie
,TARDOC,RG.10.0140,"+ Zuschlag für Interventionen, pro 1 Min.",Nein,-,19.0380,+ Ballondilatation einer Stenose bei Oesophagoskopie
,TARDOC,RG.10.0140,"+ Zuschlag für Interventionen, pro 1 Min.",Nein,-,19.0390,+ Einlegen von Prothese/Tubus/Stent bei Oesophagoskopie
,TARDOC,RG.10.0150,+ Zuschlag für Wechsel von starrer zu flexibler Oesophagoskopie,Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,RG.10.0160,"Transnasale, flexible Oesophagoskopie",Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,RG.10.0180,Klinische Screening Geruchsprüfung,Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,RG.10.0190,"Ausführliche psychophysische Riechtestung, pro 1 Min.",Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,RG.10.0200,Klinische Screening Geschmacksprüfung,Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,RG.10.0210,"Ausführliche psychophysische Geschmacksprüfung, pro 1 Min.",Ja,-,11.0010,"Klinische Geschmacksprüfung, beidseitig"
,TARDOC,RG.10.0220,Objektive Olfaktometrie oder Gustometrie,Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,RG.10.0230,"Rhinomanometrie, beidseitig",Ja,-,10.0020,"Rhinomanometrie, dynamisch, beidseitig"
,TARDOC,RG.10.0240,"Akustische Rhinometrie, beidseitig",Ja,-,10.0030,"Rhinometrie, beidseitig"
,TARDOC,RG.10.0250,Peak Nasal Inspiratory Flow (PNIF),Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,RG.10.0260,"Messung der intranasalen trigeminalen Funktion, jede Methode",Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,RG.10.0270,Biopsie(n) in der Mundhöhle/Oropharynx,Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,RG.10.0280,"Fremdkörperextraktion aus Oropharynx, pro 1 Min.",Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,RG.15.0020,"Punktion eines Othämatoms/Seroms, pro Seite",Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,RG.15.0030,"Versorgung einer Weichteilverletzung des äusseren Gehörganges, pro Seite",Ja,-,09.0990,Versorgung einer Weichteilverletzung des äusseren Gehörganges
,TARDOC,RG.15.0050,"Tubendilatation mittels Katheter, pro Seite",Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,RG.15.0100,"Entfernung eines Röhrchens aus dem Trommelfell, pro Seite",Ja,-,09.1150,"Entfernung eines Röhrchens aus dem Trommelfell, pro Seite"
,TARDOC,RG.20.0090,"Endoskopische Nasentoilette, Nasennebenhöhlentoilette, pro Seite",Ja,-,10.0700,"Endoskopische Nasentoilette und Nasennebenhöhlentoilette, pro Seite"
,TARDOC,RG.20.0100,Reposition einer Septumluxation beim Neugeborenen,Ja,-,10.0110,Reposition einer Septumluxation beim Neugeborenen
,TARDOC,RG.25.0010,"Punktion/Spülung einer Kieferhöhle, pro Seite",Ja,-,10.0810,"Punktion und Spülung einer Kieferhöhle, jede Methode"
,TARDOC,RG.35.0010,"Sondierung, Kanülierung eines Speichelganges, Entfernung eines Speichelsteines aus dem Drüsenausführungsgangs, pro 1 Min.",Ja,-,11.0710,Sondierung/Kanülierung eines Speichelganges
,TARDOC,RG.35.0010,"Sondierung, Kanülierung eines Speichelganges, Entfernung eines Speichelsteines aus dem Drüsenausführungsgangs, pro 1 Min.",Ja,-,11.0720,Entfernung eines Speichelsteines im submukösen Anteil des Drüsenausführungsgangs
,TARDOC,RG.35.0020,"Sialendoskopie, pro Seite",Ja,-,11.0830,"Endoskopische Entfernung von Speichelsteinen, erster Stein"
,TARDOC,RG.35.0080,Jod Stärketest bei Freysyndrom,Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,RG.35.0100,Sialometrie,Ja,-,09.0220,Sialometrie
,TARDOC,RG.50.0050,Wechsel einer Sprechprothese,Ja,-,13.0170,"Implantation einer Sprechprothese, als alleinige Leistung"
,TARDOC,RG.55.0010,"Tracheale Intubation, jede Methode",Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,RG.55.0030,Kanülenwechsel bei Tracheostoma,Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,RG.55.0040,Granulationsabtragung oder Dilatation bei Tracheostoma,Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TA.00.0010,Untersuchung der Mammae,Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TA.10.0180,"Tätowierung der Areola, pro Seite",Ja,-,23.0580,"Tätowierung der Areola, einseitig"
,TARDOC,TA.10.0180,"Tätowierung der Areola, pro Seite",Ja,-,23.0590,"Tätowierung der Areola, beidseitig"
,TARDOC,TG.00.0010,"Pneumologische, kinderpeumologische oder schlafmedizinische Beratung und Abklärung, pro 1 Min.",Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,TG.00.0020,"Pneumologische, kinderpeumologische, oder schlafmedizinische Beratung und Abklärung im Zusammenhang mit spezifischen, sehr aufwändigen Krankheiten, pro 1 Min.",Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,TG.00.0030,Einstellung Sauerstofflangzeittherapie,Ja,-,15.0110,Einstellung Sauerstofflangzeittherapie
,TARDOC,TG.00.0040,"Instruktion in Handhabung und Pflege eines transtrachealen Katheters, pro 1 Min.",Ja,-,15.0010,Erstinstruktion in Handhabung und Pflege eines transtrachealen Katheters durch den Facharzt
,TARDOC,TG.00.0040,"Instruktion in Handhabung und Pflege eines transtrachealen Katheters, pro 1 Min.",Ja,-,15.0020,Kontrollinstruktion in Handhabung und Pflege eines transtrachealen Katheters durch den Facharzt
,TARDOC,TG.00.0050,Therapie-Einleitung Continuous Positive Airway Pressure (CPAP),Ja,-,15.0030,Erstinstruktion in Handhabung und Pflege Continuous Positive Airway Pressure CPAP durch den Facharzt
,TARDOC,TG.00.0060,Therapie-Kontrolle Continuous Positive Airway Pressure (CPAP),Ja,-,15.0040,Kontrollinstruktion in Handhabung und Pflege Continuous Positive Airway Pressure (CPAP) durch den Facharzt
,TARDOC,TG.00.0070,Therapie-Einleitung eines heimventilierten Patienten,Ja,-,15.0050,"Ärztliche Beratung eines heimventilierten Patienten, erste Beratung"
,TARDOC,TG.00.0080,Therapie-Kontrolle heimventilierter Patient,Ja,-,15.0060,"Ärztliche Beratung eines heimventilierten Patienten, jede weitere Beratung"
,TARDOC,TG.00.0090,"+ Zuschlag für Patienten mit Ventilationsdauer, mehr als 12 Std. pro Tag",Nein,-,15.0050,"Ärztliche Beratung eines heimventilierten Patienten, erste Beratung"
,TARDOC,TG.00.0090,"+ Zuschlag für Patienten mit Ventilationsdauer, mehr als 12 Std. pro Tag",Nein,-,15.0060,"Ärztliche Beratung eines heimventilierten Patienten, jede weitere Beratung"
,TARDOC,TG.05.0010,Analyse serielle Atemflussmessungen,Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TG.05.0020,Spirometrie und FRC-Messung/Plethysmografie bei Kinder bis 3 Jahren,Ja,-,15.0180,Spirometrie und FRC-Messung/Plethysmografie beim Kind bis 3 Jahre
,TARDOC,TG.05.0030,Kleine Spirometrie,Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TG.05.0040,+ Bronchodilatation bei kleiner Spirometrie,Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TG.05.0050,Spirometrie im Lungenfunktionslabor,Ja,-,15.0130,Kleine Spirometrie mit Dokumentation der Flussvolumenkurve
,TARDOC,TG.05.0060,+ Bronchodilatation bei Spirometrie im Lungenfunktionslabor,Nein,-,15.0130,Kleine Spirometrie mit Dokumentation der Flussvolumenkurve
,TARDOC,TG.05.0070,+ Zuschlag bei Kindern bis 12 Jahren bei Spirometrie mit Dokumentation der Flussvolumenkurve,Nein,-,15.0140,+ Zuschlag beim Kind bis 7 Jahre bei Spirometrie mit Dokumentation der Flussvolumenkurve
,TARDOC,TG.05.0080,Bodyplethysmografie,Ja,-,15.0150,Vollständige Spirometrie (Helium)
,TARDOC,TG.05.0080,Bodyplethysmografie,Ja,-,15.0160,Vollständige Spirometrie und Resistance (Plethysmografie)
,TARDOC,TG.05.0090,+ Zuschlag bei Kindern bis 12 Jahren bei Bodyplethysmografie,Nein,-,15.0150,Vollständige Spirometrie (Helium)
,TARDOC,TG.05.0090,+ Zuschlag bei Kindern bis 12 Jahren bei Bodyplethysmografie,Nein,-,15.0170,+ Zuschlag beim Kind/Jugendlichen bis 16 Jahre bei vollständiger Spirometrie und Resistance (Plethysmografie)
,TARDOC,TG.05.0100,"CO-Diffusion, jede Methode",Ja,-,15.0200,"CO-Diffusion, jede Methode"
,TARDOC,TG.05.0110,"Lung Clearence Index (LCI), jede Methode",Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,TG.05.0120,+ Zuschlag bei Kindern bis 12 Jahren bei LCI,Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,TG.05.0130,"Grundelement Atemmechanik: Einführen, Platzierung und Kontrolle Oesophagusballon",Ja,-,15.0210,"Grundelement Atemmechanik, Einführen, Platzierung und Kontrolle Oesophagusballon"
,TARDOC,TG.05.0140,"+ Atemmechanik, Compliance",Nein,-,15.0220,"+ Atemmechanik, Compliance"
,TARDOC,TG.05.0150,"+ Atemmechanik, Zwerchfellfunktion",Nein,-,15.0230,"+ Atemmechanik, Zwerchfellfunktion"
,TARDOC,TG.05.0160,"Atemmechanik, inspiratorischer/expiratorischer Druck (PO.1)",Ja,-,15.0240,"Atemmechanik, inspiratorischer Druck (PO.1)"
,TARDOC,TG.05.0160,"Atemmechanik, inspiratorischer/expiratorischer Druck (PO.1)",Ja,-,15.0250,"Atemmechanik, inspiratorischer Druck (PO.1) mit {CO2}-Rückatmung"
,TARDOC,TG.05.0170,Einfache Atemmechanik,Ja,-,15.0240,"Atemmechanik, inspiratorischer Druck (PO.1)"
,TARDOC,TG.05.0180,"Resistance, oszillometrisch/mittels Interruptor",Ja,-,15.0260,"Resistance, oszillometrisch/mittels Interruptor"
,TARDOC,TG.05.0190,"Bronchoprovokation, unspezifisch",Ja,-,15.0270,"Bronchoprovokation, unspezifisch (z.B. Metacholin)"
,TARDOC,TG.05.0200,"Bronchoprovokation, spezifisch",Ja,-,15.0280,"Bronchoprovokation, spezifisch"
,TARDOC,TG.05.0210,Test auf Exercise Induced Asthma (EIA),Ja,-,15.0290,Test auf Exercise Induced Asthma ({EIA})
,TARDOC,TG.05.0220,Messung bronchial ausgeatmetes Stickstoffmonoxid (NO),Ja,-,15.0285,Messung ausgeatmetes Stickstoffmonoxid ({eNO})
,TARDOC,TG.05.0230,"+ Messung Stickstoffmonoxid (NO), Zuschlag bei Kindern bis 12 Jahren",Nein,-,15.0286,"+ Messung ausgeatmetes Stickstoffmonoxid ({eNO}), Zuschlag für Kinder/Jugendliche bis 16 Jahre"
,TARDOC,TG.05.0240,Messung nasales Stickstoffmonoxid ,Ja,-,15.0285,Messung ausgeatmetes Stickstoffmonoxid ({eNO})
,TARDOC,TG.05.0250,Messung alveoläres Stickstoffmonoxid ,Ja,-,15.0285,Messung ausgeatmetes Stickstoffmonoxid ({eNO})
,TARDOC,TG.05.0260,"CO-Gehalt, jede Methode nichtinvasiv ",Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TG.05.0270,"Kapnografie, bis 4 Std.",Ja,-,15.0340,Kapnografie
,TARDOC,TG.05.0280,Spiroergometrie,Ja,-,15.0310,Teilergospirometrie (VO2 max)
,TARDOC,TG.05.0280,Spiroergometrie,Ja,-,15.0320,Vollständige Ergospirometrie
,TARDOC,TG.05.0290,Standardisierter 6-Minuten Geh-Test zur kardiologischen/pneumologischen Diagnostik,Ja,-,15.0300,"Geh-Test, durch den Pneumologen/Kardiologen"
,TARDOC,TG.05.0300,Hyperoxie-Test,Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,TG.05.0310,Bioelektrische Impedanz-Analyse (BIA),Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TG.10.0010,"Planung/Einstellung der elektromatischen Navigation im Vorfeld der Bronchoskopie, pro 1 Min.",Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,TG.15.0060,"Brushing / Entnahme nasale Schleimhaut, pro Seite",Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,TG.15.0070,High speed video microscopy der Zilien,Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,TG.15.0080,Laryngeale pH-Metrie,Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,TK.00.0010,Elektrokardiogramm (EKG),Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TK.00.0020,+ Zuschlag für physikalische Provokations-Tests bei Elektrokardiogramm (EKG),Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TK.00.0030,+ Zuschlag für medikamentöse Provokations-Tests bei Elektrokardiogramm (EKG),Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TK.00.0040,+ Zuschlag bei Kindern bis 7 Jahren bei Elektrokardiogramm (EKG),Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TK.00.0050,"EKG-Rhythmusstreifen, pro 1 Min.",Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TK.00.0060,Kardiale intravenöse medikamentöse Intervention unter kontinuierlicher Registrierung mittels 12-Ableitungs-EKG,Ja,-,17.0050,"Kardiale medikamentöse Intervention unter kontinuierlicher Registrierung mittels 12-Ableitungs-{EKG}, als alleinige Leistung"
,TARDOC,TK.00.0070,Elektrokardiogramm (EKG) ausserhalb Praxis/Spital,Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TK.00.0080,"Telemetrisch/telefonisch übermitteltes Elektrokardiogramm (EKG), pro 1 Min.",Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TK.00.0090,"Belastungs-EKG, Arbeitsversuch",Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TK.00.0100,"+ Vor- und Nachbereitung durch nichtärztliches Personal bei nicht-interventionellen, technisch-kardiologischen Untersuchungen, Sparte EKG-Platz",Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TK.00.0110,"Belastungs-EKG, Ergometrie",Ja,-,17.0090,"Belastungs-{EKG}, Ergometrie"
,TARDOC,TK.00.0120,"+ Vor- und Nachbereitung durch nichtärztliches Personal bei nicht-interventionellen, technisch-kardiologischen Untersuchungen, Sparte EKG-Labor",Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TK.00.0130,Tilt-Test,Ja,-,17.0100,Tilt-Test
,TARDOC,TK.00.0140,+ Medikamentöse Provokation bei Tilt-Test,Nein,-,17.0110,+ Isuprel-Test bei Tilt-Test
,TARDOC,TK.00.0150,"Holter-EKG, Anlegen inkl. Entfernen",Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TK.00.0160,"Holter-EKG, bis 48 Stunden, Befundung",Ja,-,17.0140,"Holter-{EKG}, 8 bis 16 Std., Auswertung"
,TARDOC,TK.00.0160,"Holter-EKG, bis 48 Stunden, Befundung",Ja,-,17.0150,"Holter-{EKG}, 16 bis 24 Std., Auswertung"
,TARDOC,TK.00.0170,"Holter-EKG, mehr als 48 Stunden bis 6 Tage, Befundung",Ja,-,17.0150,"Holter-{EKG}, 16 bis 24 Std., Auswertung"
,TARDOC,TK.00.0180,"Holter-EKG, mehr als 6 Tage, Befundung",Ja,-,17.0150,"Holter-{EKG}, 16 bis 24 Std., Auswertung"
,TARDOC,TK.00.0190,"Patientenaktiviertes Langzeit-EKG, Anlegen inkl. Entfernen, Instruktion",Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TK.00.0200,+ Zuschlag für Programmierung bei patientenaktiviertem Langzeit-EKG,Ja,"Diese Zuschlagsleistung kann in Besitzstand genommen werden, weil sie gegenüber der dazugehörigen Hauptleistung eine Einschränkung bei der Qualitativen Dignität aufweist. ",17.0170,+ Zuschlag für Programmierung bei patientenaktiviertem Langzeit-{EKG}
,TARDOC,TK.00.0210,"Patientenaktiviertes Langzeit-EKG, Befundung",Ja,-,17.0180,"Patientenaktiviertes Langzeit-{EKG}, Auswertung"
,TARDOC,TK.00.0220,Analyse Late Potentials,Ja,-,17.0190,Analyse Late Potentials
,TARDOC,TK.00.0230,"Elektrokardiogramm (EKG) mit Oesophaguselektrode, inkl. Sondeneinlage",Ja,-,17.0200,"Elektrokardiogramm ({EKG}) mit Oesophaguselektrode, inkl. Sondeneinlage"
,TARDOC,TK.00.0240,"Elektrokardiogramm (EKG) mit Oesophaguselektrode, Kontrolluntersuchung, pro 24 Stunden",Ja,-,17.0200,"Elektrokardiogramm ({EKG}) mit Oesophaguselektrode, inkl. Sondeneinlage"
,TARDOC,TK.05.0010,"Echokardiografie, transthorakal, qualitative und quantitative Untersuchung",Ja,-,17.0210,"Echokardiografie, transthorakal, qualitative und quantitative Untersuchung beim Erwachsenen älter als 16 Jahre"
,TARDOC,TK.05.0010,"Echokardiografie, transthorakal, qualitative und quantitative Untersuchung",Ja,-,17.0240,"Echokardiografie, transthorakal, beim Kind bis 3 Jahre"
,TARDOC,TK.05.0010,"Echokardiografie, transthorakal, qualitative und quantitative Untersuchung",Ja,-,17.0250,"Echokardiografie, transthorakal, beim Kind/Jugendlichen ab 3 bis 16 Jahre"
,TARDOC,TK.05.0010,"Echokardiografie, transthorakal, qualitative und quantitative Untersuchung",Ja,-,17.0300,Echokardiografie mit advanced techniques
,TARDOC,TK.05.0020,"+ Vor- und Nachbereitung durch nichtärztliches Personal bei nicht-interventionellen, technisch-kardiologischen Untersuchungen, Sparte Echokardiographie",Nein,"Diese Tarifposition verfügt über die Qualitative Dignität ""9999 Alle"" und kann durch alle Ärzte unabhängig der Weiterbidlungstitel abgerechnet werden. Eine Besitzstandswahrung ist aus diesem Grund nicht notwendig. ",-,-
,TARDOC,TK.05.0030,"+ Echokardiografie, Zusatzleistungen, pro 1 Min.",Nein,-,17.0220,+ Zuschlag für venöse echokardiografische Kontrastdarstellung
,TARDOC,TK.05.0030,"+ Echokardiografie, Zusatzleistungen, pro 1 Min.",Nein,-,17.0240,"Echokardiografie, transthorakal, beim Kind bis 3 Jahre"
,TARDOC,TK.05.0030,"+ Echokardiografie, Zusatzleistungen, pro 1 Min.",Nein,-,17.0250,"Echokardiografie, transthorakal, beim Kind/Jugendlichen ab 3 bis 16 Jahre"
,TARDOC,TK.05.0030,"+ Echokardiografie, Zusatzleistungen, pro 1 Min.",Nein,-,17.0270,"+ Echokardiografie, transoesophageal beim Kind bis 7 Jahre"
,TARDOC,TK.05.0030,"+ Echokardiografie, Zusatzleistungen, pro 1 Min.",Nein,-,17.0300,Echokardiografie mit advanced techniques
,TARDOC,TK.05.0040,+ Präinterventionelle/präoperative Beurteilung 3D,Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,TK.05.0050,"Echokardiografie, transthorakal, Kontrolluntersuchung",Ja,-,17.0230,"Echokardiografie, transthorakal, Kontrolluntersuchung"
,TARDOC,TK.05.0060,"Echokardiografie, transoesophageal",Ja,-,17.0260,"Echokardiografie, transoesophageal"
,TARDOC,TK.05.0070,"Perinterventionelle 3D-Untersuchung transoesophageal, pro 1 Min.",Nein,"Diese Leistung war bisher im TARMED nicht tarifiert, sie kann deshalb nicht in Besitzstand genommen werden. ",-,-
,TARDOC,TK.05.0080,"Stressechokardiografie, physische Belastung",Ja,-,17.0280,"Stressechokardiografie, physische Belastung"
,TARDOC,TK.05.0090,"Stressechokardiografie, medikamentöse Belastung",Ja,-,17.0290,"Stressechokardiografie, medikamentöse Belastung"
,TARDOC,TK.05.0100,"Echokardiografie foetal, qualitative und quantitative Untersuchung",Ja,-,17.0310,"Echokardiografie foetal, qualitative und quantitative Untersuchung"
