Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
TARDOC,JP.00,"Klinische Pharmakologie, Toxikologie",JP.00.0030,"Phänotypisierung, Arzneistoffmetabolismus und -transport, pro 1 Min. ","Gilt für die Verabreichung von Probesubstanzen als Test der Stoffwechsel- und Transportfunktionen der Wirkstoffe von Arzneimitteln oder Noxen._x000D_
_x000D_
Gilt nicht für Phänotypisierung im Rahmen klinischer Studien._x000D_
_x000D_
Die Wartezeit zwischen Verabreichung und Messung ist nicht über diese Leistungsposition abgegolten.",3.84,3020 Klinische Pharmakologie und Toxikologie,–
TARDOC,JP.00,"Klinische Pharmakologie, Toxikologie",JP.00.0040,"Klinisch-Pharmakologische bzw. toxikologische Beratung von Ärzten in Abwesenheit des Patienten, pro 1 Min.","Gilt zum Beispiel für Empfehlungen über Dosisanpassung, Behandlung oder Prävention unerwünschter Arzneimittelwirkungen, Wahl oder Kontraindikation bestimmter Arzneimittel auf Grund von klinischen/biologischen Bemerkungen, Phänotyp-/Blutspiegelergebnisse, Gentests usw._x000D_
_x000D_
Die Leistung findet in Abwesenheit des Patienten statt; die Beratung erfolgt zu Handen des behandelnden Arztes. Der Name des veranlassenden bzw. behandelnden Arztes muss auf der Rechnung vermerkt sein.",3.84,"3020 Klinische Pharmakologie und Toxikologie_x000D_
2200 Medizinische Genetik",–
TARDOC,JP.00,"Klinische Pharmakologie, Toxikologie",JP.00.0050,"Interpretation von klinisch-pharmakologischen/toxikologischen Spezialuntersuchungen in Abwesenheit des Patienten, pro 1 Min.","Gilt zum Beispiel für die Interpretation der Blutspiegelergebnisse von spezifischen Arzneimitteln, Noxen oder Testsubstanzen.",3.84,3020 Klinische Pharmakologie und Toxikologie,–
TARDOC,JR.00,Komplementärmedizin,JR.00.0010,"Akupunktur, erste 5 Min.",Gilt auch für Laserakupunktur.,21.4,9918 FA Akupunktur - Chinesische Arzneitherapie - TCM (ASA),–
TARDOC,JR.00,Komplementärmedizin,JR.00.0020,"+ Akupunktur, jede weitere 1 Min.","Mit der Tarifposition abgegolten: Setzen der Nadeln_x000D_
_x000D_
Die ärztlichen Tätigkeiten während einer medizinisch notwendigen Überwachung nach dem Setzen der Nadeln sind über die Position (AM.00.0010) abgebildet.",4.28,9918 FA Akupunktur - Chinesische Arzneitherapie - TCM (ASA),–
TARDOC,JR.00,Komplementärmedizin,JR.00.0030,"Anthroposophische Medizin, erste 5 Min.",Leistungsvoraussetzung: Fähigkeitsausweis für anthroposophische erweiterte Medizin (VAOAS).,19.2,9922 FA Ärztin oder Arzt für anthroposophisch erweiterte Medizin (VAOAS),–
TARDOC,JR.00,Komplementärmedizin,JR.00.0040,"+ Anthroposophische Medizin, jede weitere 1 Min.",\-,3.84,9922 FA Ärztin oder Arzt für anthroposophisch erweiterte Medizin (VAOAS),–
TARDOC,JR.00,Komplementärmedizin,JR.00.0050,"Homöopathie, erste 5 Min.",\-,19.2,9920 FA Homöopathie (SVHA),–
TARDOC,JR.00,Komplementärmedizin,JR.00.0060,"+ Homöopathie, jede weitere 1 Min.",\-,3.84,9920 FA Homöopathie (SVHA),–
TARDOC,JR.00,Komplementärmedizin,JR.00.0070,"(+) Repertorisation, pro 1 Min.",Die Repertorisation kann auch nach dem Kontakt mit dem Patienten stattfinden.,3.84,9920 FA Homöopathie (SVHA),–
TARDOC,JR.00,Komplementärmedizin,JR.00.0080,"Phytotherapie, erste 5 Min.",Leistungsvoraussetzung: Fähigkeitsausweis Phytotherapie (SMGP).,19.2,9921 FA Phytotherapie (SMGP),–
TARDOC,JR.00,Komplementärmedizin,JR.00.0090,"+ Phytotherapie, jede weitere 1 Min.",\-,3.84,9921 FA Phytotherapie (SMGP),–
TARDOC,JR.00,Komplementärmedizin,JR.00.0100,"Traditionelle Chinesische Medizin, erste 5 Min.",\-,21.4,9918 FA Akupunktur - Chinesische Arzneitherapie - TCM (ASA),–
